FCRVo,20,3,13
FCRVw,16,5,9
FCR^o,16,4,10
FCR^w,17,5,11
FCR`o,30,0,26
FCR`w,27,2,25
FCRbg,30,5,21
FCRcw,26,4,18
FCRdg,27,0,15
FCRdo,27,1,26
FCRdw,25,3,22
FCReg,31,3,15
FCReo,30,0,18
FCRew,27,1,17
FCRfG,15,8,47
FCRf_,18,4,34
FCRfg,30,5,19
FCRfo,20,3,27
FCRfw,16,6,11
FCRto,25,0,25
FCRtw,26,4,25
FCRuo,23,1,21
FCRuw,27,3,20
FCRvO,22,2,16
FCRvW,23,3,18
FCRv_,18,2,25
FCRvg,29,6,25
FCRvo,19,5,20
FCRvw,17,7,12
FCR~o,14,10,12
FCR~w,15,11,13
FCXe_,21,0,21
FCXeo,32,0,13
FCXf?,6,8,16
FCXfO,8,3,45
FCXfW,40,4,36
FCXf_,18,4,23
FCXfo,30,2,18
FCXfw,16,6,11
FCXkw,26,4,30
FCXmW,44,0,12
FCXmo,27,1,12
FCXmw,27,2,15
FCXnO,37,0,35
FCXnW,46,4,13
FCXn_,18,2,10
FCXno,19,3,11
FCXnw,18,6,12
FCY[w,39,20,21
FCY]g,29,1,15
FCY]o,23,4,18
FCY]w,26,3,21
FCY^G,17,2,11
FCY^O,23,2,15
FCY^W,22,4,18
FCY^_,17,0,13
FCY^g,16,4,13
FCY^o,18,4,11
FCY^w,17,7,12
FCZHw,22,4,34
FCZIw,28,0,26
FCZJg,23,1,26
FCZJo,24,1,25
FCZJw,22,3,30
FCZKw,27,4,32
FCZLW,38,2,32
FCZLg,24,1,25
FCZLo,23,4,23
FCZLw,22,4,29
FCZMW,44,4,24
FCZMg,29,1,24
FCZMo,17,1,18
FCZMw,29,4,27
FCZNG,37,8,45
FCZNW,41,6,23
FCZN_,18,1,11
FCZNg,17,3,13
FCZNo,18,4,11
FCZNw,17,6,13
FCZSo,27,2,27
FCZTO,26,0,19
FCZTg,31,0,29
FCZTo,24,2,24
FCZTw,23,4,28
FCZUO,22,0,18
FCZUg,30,0,10
FCZUo,27,3,15
FCZUw,29,3,18
FCZV?,18,0,18
FCZVO,26,1,13
FCZVW,24,2,18
FCZV_,19,1,20
FCZVg,26,4,25
FCZVo,23,3,18
FCZVw,18,6,12
FCZ\w,20,6,34
FCZ]w,29,2,24
FCZ^_,16,3,14
FCZ^g,16,4,16
FCZ^o,17,7,12
FCZ^w,17,7,15
FCZbO,13,1,49
FCZb_,21,2,31
FCZbg,26,4,30
FCZbo,28,0,32
FCZbw,22,2,31
FCZco,27,0,36
FCZeO,18,7,47
FCZeg,29,1,20
FCZeo,26,1,23
FCZew,22,2,20
FCZf?,8,14,18
FCZfG,14,5,53
FCZfO,20,9,52
FCZfW,41,8,51
FCZf_,19,4,27
FCZfg,24,4,27
FCZfo,23,3,29
FCZfw,17,6,13
FCZjw,22,6,32
FCZmw,23,4,21
FCZnW,43,10,24
FCZn_,18,3,12
FCZng,18,4,14
FCZno,18,5,13
FCZnw,18,7,14
FCZv_,18,4,22
FCZvg,21,4,35
FCZvo,18,6,24
FCZvw,16,8,15
FCZ~o,16,10,13
FCZ~w,17,11,14
FCdcg,15,0,20
FCdcw,18,6,12
FCdeG,19,0,5
FCde_,10,0,5
FCdeg,20,0,12
FCdeo,24,0,6
FCdew,22,1,13
FCdfG,24,0,8
FCdf_,9,0,9
FCdfg,22,2,16
FCdfo,25,2,23
FCdfw,16,6,11
FCe^o,15,3,9
FCe^w,16,4,10
FCf\w,25,8,17
FCf^o,18,4,11
FCf^w,16,8,12
FCfuw,23,5,16
FCfvW,19,5,12
FCfvg,21,4,23
FCfvo,20,6,22
FCfvw,18,8,13
FCf~o,16,10,13
FCf~w,17,11,14
FCpV?,16,0,19
FCpVO,22,0,10
FCpV_,15,1,24
FCpVo,21,2,13
FCpVw,15,5,10
FCp`_,21,0,35
FCpbO,20,2,38
FCpb_,28,0,44
FCpbo,28,2,33
FCpdG,23,8,46
FCpdO,8,4,44
FCpd_,16,0,40
FCpdg,30,2,31
FCpdo,29,1,24
FCpeG,23,8,41
FCpeO,14,2,24
FCpeW,41,4,32
FCpe_,16,0,26
FCpeg,32,3,21
FCpeo,27,0,15
FCpf?,7,7,35
FCpfG,21,14,53
FCpfO,10,7,47
FCpfW,40,8,42
FCpf_,17,3,43
FCpfg,26,5,29
FCpfo,25,2,23
FCpfw,16,6,11
FCprg,26,2,52
FCptO,27,0,18
FCpug,29,3,31
FCpuo,23,0,22
FCpuw,22,4,24
FCpv?,18,0,27
FCpvO,24,0,16
FCpvW,21,4,19
FCpv_,18,1,31
FCpvg,22,5,39
FCpvo,21,3,20
FCpvw,16,8,12
FCqnW,39,7,24
FCqn_,19,1,10
FCqno,18,3,12
FCqnw,15,6,15
FCrHw,22,6,26
FCrJo,21,2,22
FCrJw,21,3,26
FCrLW,43,3,18
FCrLw,25,2,23
FCrNW,45,6,12
FCrNo,17,3,10
FCrNw,17,5,11
FCrRo,19,3,23
FCrVG,32,4,18
FCrVW,24,2,14
FCrVg,33,3,24
FCrVo,20,3,17
FCrVw,17,5,11
FCr^o,18,4,11
FCr^w,17,7,12
FCrbo,20,2,38
FCrdo,22,3,35
FCreW,44,8,36
FCreo,27,1,26
FCrfO,18,15,48
FCrfW,37,16,47
FCrf_,17,10,43
FCrfg,24,8,34
FCrfo,20,5,30
FCrfw,17,7,12
FCrjw,20,6,34
FCrlw,23,6,31
FCrmw,25,5,25
FCrnW,41,11,25
FCrng,19,4,13
FCrno,17,5,14
FCrnw,17,7,15
FCrro,18,4,33
FCrrw,19,6,35
FCruw,22,5,28
FCrvg,25,6,41
FCrvo,18,7,23
FCrvw,17,8,14
FCr~o,15,10,14
FCr~w,16,11,15
FCurW,21,8,26
FCusw,42,0,39
FCuto,28,5,37
FCuuW,22,1,17
FCuuw,21,4,19
FCuvW,17,5,14
FCuvo,19,4,25
FCuvw,16,6,17
FCu~w,17,7,18
FCvRW,22,2,26
FCvTw,26,2,27
FCvVW,18,3,12
FCvVo,23,3,18
FCvVw,19,5,12
FCv\w,26,8,26
FCv^o,17,6,13
FCv^w,16,9,14
FCv`w,23,8,35
FCvaw,20,3,27
FCvbW,23,4,28
FCvbg,21,4,30
FCvbo,21,2,43
FCvbw,19,8,33
FCvcw,27,4,29
FCvdW,22,2,31
FCvdg,22,3,30
FCvdo,27,2,37
FCvdw,22,6,32
FCveg,21,2,17
FCveo,30,1,19
FCvew,21,5,18
FCvfG,23,2,19
FCvfO,22,4,29
FCvfW,21,4,23
FCvfg,20,6,22
FCvfo,23,5,32
FCvfw,17,8,14
FCvtw,21,7,37
FCvvg,19,6,27
FCvvo,17,8,27
FCvvw,17,9,16
FCv~w,17,11,17
FCxrW,25,0,52
FCxsw,25,6,35
FCxuW,19,2,23
FCxuw,17,4,27
FCxv?,20,0,20
FCxvO,21,0,23
FCxvW,18,5,25
FCxv_,18,3,23
FCxvo,15,6,27
FCxvw,14,10,15
FCx}w,18,5,29
FCx~w,15,9,18
FCz\w,21,8,36
FCz]w,28,7,25
FCz^g,16,7,16
FCz^o,17,7,15
FCz^w,17,8,17
FCzaw,20,4,31
FCzbW,34,6,50
FCzbo,18,6,42
FCzbw,17,5,38
FCzcw,23,8,35
FCzeW,40,13,47
FCzew,21,4,23
FCzfO,21,18,51
FCzfW,41,19,50
FCzf_,19,10,26
FCzfo,20,7,33
FCzfw,18,8,13
FCzjw,19,7,39
FCzmw,23,4,25
FCznW,42,15,27
FCzno,19,6,14
FCznw,19,8,15
FCzro,13,9,38
FCzrw,14,12,39
FCzvg,19,7,39
FCzvo,15,11,26
FCzvw,15,12,15
FCz~w,16,12,17
FC~uw,20,10,26
FC~vW,15,11,16
FC~vo,16,13,27
FC~vw,15,15,15
FC~~w,16,16,16
FEhbo,26,2,42
FEhd_,26,1,27
FEhe_,18,0,27
FEheo,31,2,17
FEhf?,9,9,18
FEhf_,20,3,27
FEhfo,25,4,26
FEhfw,18,6,12
FEhro,25,2,50
FEhtg,23,0,32
FEhto,23,3,18
FEhtw,20,2,26
FEhuO,28,0,12
FEhuo,23,2,19
FEhuw,21,4,23
FEhv?,20,0,20
FEhvO,23,3,18
FEhvg,22,6,32
FEhvo,20,4,24
FEhvw,17,6,16
FEhzo,22,10,52
FEhzw,21,14,56
FEh}o,20,5,23
FEh}w,18,6,28
FEh~o,15,6,18
FEh~w,16,8,18
FEiro,21,2,32
FEitW,36,2,32
FEitw,33,11,33
FEivW,19,3,26
FEivg,24,5,31
FEivo,20,3,25
FEivw,17,6,16
FEj\w,21,5,26
FEj]w,27,7,26
FEj^o,16,6,17
FEj^w,16,7,19
FEjbo,20,2,44
FEjdg,23,1,31
FEjeg,28,1,26
FEjeo,24,2,29
FEjfG,24,8,45
FEjf_,20,6,29
FEjfg,21,3,36
FEjfo,18,6,36
FEjfw,15,7,17
FEjrw,17,10,38
FEjtw,19,5,28
FEjuw,18,6,28
FEjvW,17,5,30
FEjvg,21,9,35
FEjvo,17,6,29
FEjvw,16,8,18
FEj~o,16,10,16
FEj~w,17,11,17
FEl}w,17,5,34
FEl~o,14,7,21
FEl~w,15,9,21
FEnaw,18,5,37
FEnbg,16,4,40
FEnbo,12,0,60
FEnbw,13,7,45
FEncw,18,2,28
FEndg,18,2,28
FEnew,16,5,31
FEnf_,15,3,18
FEnfg,13,6,33
FEnfo,13,8,44
FEnfw,14,7,21
FEnvW,14,8,20
FEnvg,16,8,32
FEnvo,15,9,32
FEnvw,15,10,20
FEn~w,16,12,20
FEr^o,20,4,12
FEr^w,17,9,13
FErtw,21,5,26
FEruw,23,7,30
FErvW,19,5,28
FErvg,32,8,38
FErvo,18,6,28
FErvw,17,8,17
FEr~o,14,10,18
FEr~w,15,11,19
FEu|w,30,8,32
FEu~g,16,7,19
FEu~o,15,6,21
FEu~w,16,8,21
FEv\w,23,6,23
FEv^o,15,8,16
FEv^w,14,11,17
FEvvW,16,7,19
FEvvg,19,6,31
FEvvo,17,9,30
FEvvw,16,9,20
FEv~w,16,11,21
FEzPw,22,11,39
FEzSw,29,3,23
FEzTg,19,4,37
FEzTw,19,7,26
FEzUg,32,2,21
FEzUo,28,5,22
FEzUw,29,7,24
FEzVO,20,4,24
FEzV_,17,4,27
FEzVg,21,7,37
FEzVo,18,6,28
FEzVw,16,8,18
FEzeW,28,12,56
FEzfO,22,20,42
FEzfW,23,18,63
FEzf_,17,14,29
FEzfo,16,7,42
FEzfw,14,10,18
FEznW,25,12,47
FEzno,14,8,20
FEznw,15,10,20
FEzvO,17,7,28
FEzvg,16,12,42
FEzvo,14,10,32
FEzvw,15,11,19
FEz~w,16,13,19
FE~tw,17,11,32
FE~uw,20,10,30
FE~vW,15,12,18
FE~vo,18,12,30
FE~vw,16,14,18
FE~~w,17,15,19
FFzeo,14,12,39
FFzf_,15,25,25
FFzfo,18,12,40
FFzfw,15,15,15
FFzvO,18,12,26
FFzvg,21,12,42
FFzvo,15,15,30
FFzvw,16,15,17
FFz~o,16,16,16
FFz~w,17,17,17
FF~~w,18,18,18
FQhV?,8,0,16
FQhVO,27,0,0
FQhV_,6,0,24
FQhVo,23,0,10
FQhVw,18,0,6
FQinO,33,0,30
FQinW,42,4,4
FQino,19,0,5
FQinw,20,0,6
FQjR_,16,2,22
FQjRo,23,0,10
FQjUg,32,4,8
FQjVG,27,1,27
FQjVO,27,0,6
FQjV_,17,2,25
FQjVg,25,2,21
FQjVo,24,0,12
FQjVw,19,0,7
FQjdg,28,0,27
FQjdo,28,2,25
FQjdw,21,4,23
FQjew,21,3,24
FQjfG,12,1,47
FQjfW,38,6,44
FQjfg,27,2,31
FQjfo,25,6,29
FQjfw,17,6,16
FQjlw,21,6,12
FQjnW,39,6,15
FQjno,17,0,9
FQjnw,18,0,10
FQjuw,21,0,18
FQjvW,21,2,16
FQjvg,25,0,27
FQjvo,21,0,18
FQjvw,18,0,10
FQj~o,18,0,10
FQj~w,19,0,11
FQyqw,20,0,16
FQytW,23,0,25
FQyuW,17,2,29
FQyuo,20,0,16
FQyuw,17,0,22
FQyvO,18,0,18
FQyvW,16,3,20
FQyv_,14,4,30
FQyvo,17,1,21
FQyvw,16,0,12
FQy}w,18,2,22
FQy~o,16,0,12
FQy~w,17,0,13
FQzTo,24,0,12
FQzUW,20,4,36
FQzUo,21,5,34
FQzVO,24,0,12
FQzVW,21,2,16
FQzV_,16,4,28
FQzVo,21,1,17
FQzVw,18,0,10
FQz^o,16,0,12
FQz^w,17,0,13
FQzlw,18,6,18
FQzmw,19,3,20
FQznW,38,9,18
FQzno,16,0,12
FQznw,17,0,13
FQzuo,17,0,22
FQzvO,21,0,18
FQzvg,21,0,35
FQzvo,18,1,23
FQzvw,17,0,13
FQz~w,18,0,14
FQ~vW,17,0,13
FQ~vo,20,0,25
FQ~vw,18,0,14
FQ~~w,19,0,15
FTm~o,14,0,14
FTm~w,15,0,15
FTnvg,19,0,26
FTnvo,18,4,23
FTnvw,16,0,16
FTn~w,17,0,17
FTznw,16,0,16
FTzvW,16,1,28
FTzvg,19,8,33
FTzvo,16,3,26
FTzvw,16,0,16
FTz~w,17,0,17
FT~~w,18,0,18
FUZuw,14,4,24
FUZvW,14,2,26
FUZv_,15,4,33
FUZvg,16,8,32
FUZvo,14,0,28
FUZvw,15,0,15
FUZ~o,15,0,15
FUZ~w,16,0,16
FUxuo,13,0,26
FUxvO,17,0,22
FUxv_,13,6,33
FUxvo,14,2,26
FUxvw,15,0,15
FUz]w,17,13,30
FUz^o,15,0,15
FUz^w,16,0,16
FUzro,14,0,28
FUzvW,15,3,27
FUzvo,15,2,28
FUzvw,16,0,16
FUz~w,17,0,17
FU~vW,16,0,16
FU~vo,17,2,29
FU~vw,17,0,17
FU~~w,18,0,18
FV~~w,19,0,19
F]y~w,17,0,17
F]zlw,16,0,16
F]znW,34,16,30
F]zno,16,0,16
F]znw,17,0,17
F]z~w,18,0,18
F]~vo,18,0,33
F]~vw,18,0,18
F]~~w,19,0,19
F^~~w,20,0,20
F~~~w,21,0,0
