FCZeO,35,11,58
FCZeg,32,2,66
FCZeo,27,2,71
FCZew,26,12,72
FCZf?,32,18,62
FCZfG,43,7,67
FCZfO,42,11,64
FCZfW,41,9,60
FCZf_,24,4,72
FCZfg,25,9,65
FCZfo,23,8,68
FCZfw,22,20,66
FCZjw,28,16,64
FCZmw,28,20,72
FCZnW,43,17,61
FCZn_,25,7,67
FCZng,23,15,70
FCZno,26,15,67
FCZnw,26,24,67
FCZv_,23,8,68
FCZvg,23,13,60
FCZvo,19,17,48
FCZvw,20,23,48
FCZ~o,22,22,47
FCZ~w,23,27,48
FCdcg,43,4,58
FCdcw,57,12,21
FCdeG,35,6,49
FCde_,31,4,40
FCdeg,37,12,71
FCdeo,45,6,39
FCdew,50,18,67
FCdfG,32,4,52
FCdf_,29,4,66
FCdfg,27,14,69
FCdfo,28,15,67
FCdfw,26,24,60
FCe^o,75,36,24
FCe^w,88,40,22
FCf\w,73,30,47
FCf^o,67,39,59
FCf^w,68,54,58
FCfuw,59,43,63
FCfvW,34,29,57
FCfvg,35,32,65
FCfvo,36,31,53
FCfvw,37,39,54
FCf~o,37,42,51
FCf~w,38,50,52
FCpV?,28,7,56
FCpVO,33,9,62
FCpV_,28,15,61
FCpVo,33,16,68
FCpVw,40,25,65
FCp`_,35,0,35
FCpbO,35,4,39
FCpb_,29,0,51
FCpbo,29,4,57
FCpdG,38,11,56
FCpdO,35,6,50
FCpd_,34,0,46
FCpdg,30,2,58
FCpdo,32,1,57
FCpeG,44,13,63
FCpeO,41,6,28
FCpeW,43,17,45
FCpe_,36,1,41
FCpeg,34,11,59
FCpeo,40,2,49
FCpf?,28,12,100
FCpfG,39,15,66
FCpfO,37,9,58
FCpfW,40,13,64
FCpf_,27,3,60
FCpfg,26,8,66
FCpfo,28,6,66
FCpfw,27,18,65
FCprg,26,5,69
FCptO,30,0,60
FCpug,35,16,66
FCpuo,44,10,63
FCpuw,41,21,68
FCpv?,22,2,66
FCpvO,26,4,70
FCpvW,21,14,75
FCpv_,21,7,72
FCpvg,22,12,76
FCpvo,22,12,76
FCpvw,20,23,77
FCqnW,39,16,75
FCqn_,25,6,69
FCqno,26,12,72
FCqnw,30,21,69
FCrHw,40,27,68
FCrJo,43,28,64
FCrJw,46,40,64
FCrLW,50,15,55
FCrLw,46,32,72
FCrNW,57,29,49
FCrNo,44,39,67
FCrNw,51,50,64
FCrRo,38,17,62
FCrVG,34,17,66
FCrVW,37,24,69
FCrVg,39,23,68
FCrVo,39,26,65
FCrVw,44,35,64
FCr^o,44,30,69
FCr^w,47,42,67
FCrbo,21,6,73
FCrdo,23,8,69
FCreW,46,25,49
FCreo,39,11,67
FCrfO,34,21,62
FCrfW,37,25,68
FCrf_,21,11,68
FCrfg,24,17,69
FCrfo,21,16,73
FCrfw,22,29,69
FCrjw,24,20,76
FCrlw,29,21,70
FCrmw,43,29,71
FCrnW,42,29,72
FCrng,21,22,77
FCrno,26,22,72
FCrnw,27,31,72
FCrro,18,12,80
FCrrw,19,19,82
FCruw,42,32,69
FCrvg,26,18,76
FCrvo,21,23,76
FCrvw,22,30,78
FCr~o,26,34,70
FCr~w,27,42,71
FCurW,23,16,71
FCusw,72,12,51
FCuto,43,17,70
FCuuW,41,17,72
FCuuw,49,22,72
FCuvW,26,20,74
FCuvo,30,18,72
FCuvw,33,26,71
FCu~w,36,35,69
FCvRW,41,25,64
FCvTw,49,23,71
FCvVW,43,31,69
FCvVo,47,31,65
FCvVw,51,39,66
FCv\w,52,34,70
FCv^o,49,39,68
FCv^w,52,50,67
FCv`w,24,14,72
FCvaw,41,22,67
FCvbW,28,12,70
FCvbg,23,12,75
FCvbo,24,10,76
FCvbw,24,20,76
FCvcw,60,29,61
FCvdW,28,12,70
FCvdg,27,11,72
FCvdo,31,9,70
FCvdw,29,18,73
FCveg,41,23,66
FCveo,48,14,68
FCvew,45,28,70
FCvfG,28,11,71
FCvfO,26,14,70
FCvfW,28,20,72
FCvfg,23,22,75
FCvfo,28,20,72
FCvfw,28,30,72
FCvtw,34,26,70
FCvvg,26,30,74
FCvvo,29,32,69
FCvvw,30,40,70
FCv~w,33,50,67
FCxrW,29,4,66
FCxsw,33,20,57
FCxuW,23,11,76
FCxuw,21,18,81
FCxv?,22,0,68
FCxvO,24,2,73
FCxvW,20,14,74
FCxv_,19,5,53
FCxvo,16,14,54
FCxvw,15,21,55
FCx}w,22,27,81
FCx~w,16,25,57
FCz\w,27,27,76
FCz]w,46,38,72
FCz^g,26,30,74
FCz^o,25,30,75
FCz^w,27,38,75
FCzaw,22,20,68
FCzbW,44,8,58
FCzbo,19,12,68
FCzbw,18,22,68
FCzcw,31,29,61
FCzeW,41,22,67
FCzew,27,24,69
FCzfO,43,23,64
FCzfW,41,22,58
FCzf_,19,12,68
FCzfo,21,20,67
FCzfw,19,34,64
FCzjw,22,19,76
FCzmw,31,26,73
FCznW,42,27,63
FCzno,21,27,69
FCznw,23,32,71
FCzro,14,16,54
FCzrw,15,21,55
FCzvg,21,17,53
FCzvo,17,21,53
FCzvw,18,26,54
FCz~w,19,31,55
FC~uw,32,42,66
FC~vW,18,26,54
FC~vo,18,27,39
FC~vw,18,31,41
FC~~w,19,37,40
FEhbo,26,2,52
FEhd_,30,1,59
FEhe_,35,0,55
FEheo,33,2,45
FEhf?,24,9,57
FEhf_,30,4,66
FEhfo,25,4,59
FEhfw,24,12,36
FEhro,25,3,60
FEhtg,26,0,62
FEhto,25,6,57
FEhtw,20,10,66
FEhuO,30,0,50
FEhuo,26,2,60
FEhuw,24,12,60
FEhv?,28,0,72
FEhvO,23,3,40
FEhvg,25,6,53
FEhvo,21,5,46
FEhvw,23,9,46
FEhzo,22,14,60
FEhzw,22,18,64
FEh}o,23,14,59
FEh}w,20,20,64
FEh~o,17,12,49
FEh~w,18,16,50
FEiro,21,6,61
FEitW,44,6,50
FEitw,41,20,49
FEivW,22,7,67
FEivg,28,9,59
FEivo,20,12,64
FEivw,22,20,62
FEj\w,31,17,56
FEj]w,45,21,54
FEj^o,24,20,60
FEj^w,25,27,60
FEjbo,20,2,44
FEjdg,25,3,60
FEjeg,32,3,53
FEjeo,25,2,61
FEjfG,29,10,71
FEjf_,25,11,74
FEjfg,22,7,67
FEjfo,18,6,48
FEjfw,17,9,52
FEjrw,18,11,49
FEjtw,21,19,64
FEjuw,24,17,63
FEjvW,17,7,54
FEjvg,24,12,55
FEjvo,18,8,52
FEjvw,19,14,51
FEj~o,18,18,48
FEj~w,19,22,49
FEl}w,19,25,68
FEl~o,14,15,55
FEl~w,15,21,54
FEnaw,24,21,75
FEnbg,17,4,51
FEnbo,12,0,60
FEnbw,13,7,58
FEncw,32,16,72
FEndg,20,12,64
FEnew,21,19,64
FEnf_,15,5,52
FEnfg,13,8,57
FEnfo,13,8,57
FEnfw,14,12,58
FEnvW,14,15,55
FEnvg,18,13,53
FEnvo,16,14,54
FEnvw,17,19,54
FEn~w,20,25,51
FEr^o,48,20,52
FEr^w,49,31,50
FErtw,25,17,62
FEruw,45,26,49
FErvW,19,17,68
FErvg,32,12,60
FErvo,22,19,63
FErvw,25,24,63
FEr~o,26,26,60
FEr~w,27,32,61
FEu|w,36,20,56
FEu~g,24,28,60
FEu~o,24,25,63
FEu~w,27,32,61
FEv\w,48,28,54
FEv^o,47,30,53
FEv^w,50,37,53
FEvvW,25,25,62
FEvvg,24,24,64
FEvvo,26,27,59
FEvvw,27,34,59
FEv~w,31,40,57
FEzPw,24,17,67
FEzSw,49,25,69
FEzTg,22,11,63
FEzTw,26,20,58
FEzUg,50,8,52
FEzUo,44,17,49
FEzUw,47,20,53
FEzVO,23,14,59
FEzV_,24,11,61
FEzVg,26,17,61
FEzVo,22,19,63
FEzVw,28,25,59
FEzeW,28,12,56
FEzfO,25,24,71
FEzfW,23,18,63
FEzf_,18,14,52
FEzfo,16,7,55
FEzfw,14,10,60
FEznW,25,12,61
FEzno,14,11,59
FEznw,17,15,58
FEzvO,18,7,53
FEzvg,16,12,56
FEzvo,14,13,57
FEzvw,15,18,57
FEz~w,16,24,56
FE~tw,19,21,50
FE~uw,30,34,56
FE~vW,15,20,55
FE~vo,20,19,51
FE~vw,20,24,52
FE~~w,21,30,51
FFzeo,14,12,52
FFzf_,16,25,37
FFzfo,18,12,54
FFzfw,15,15,15
FFzvO,18,12,26
FFzvg,21,12,42
FFzvo,15,15,30
FFzvw,17,15,32
FFz~o,16,16,16
FFz~w,17,17,17
FF~~w,18,18,18
FQhV?,34,0,46
FQhVO,35,3,7
FQhV_,30,0,50
FQhVo,30,1,24
FQhVw,30,0,18
FQinO,51,0,39
FQinW,52,4,4
FQino,34,6,20
FQinw,41,4,20
FQjR_,30,2,48
FQjRo,25,0,19
FQjUg,35,6,14
FQjVG,29,4,55
FQjVO,30,0,25
FQjV_,26,4,58
FQjVg,27,4,29
FQjVo,26,0,22
FQjVw,27,0,25
FQjdg,34,0,54
FQjdo,33,2,53
FQjdw,33,8,55
FQjew,25,8,63
FQjfG,47,9,74
FQjfW,47,10,53
FQjfg,31,8,57
FQjfo,26,14,56
FQjfw,30,16,58
FQjlw,33,14,18
FQjnW,49,8,15
FQjno,30,3,32
FQjnw,31,11,28
FQjuw,22,1,29
FQjvW,25,8,32
FQjvg,27,5,33
FQjvo,23,0,29
FQjvw,24,1,31
FQj~o,26,0,30
FQj~w,27,2,31
FQyqw,21,0,27
FQytW,32,0,28
FQyuW,23,6,67
FQyuo,20,0,28
FQyuw,17,0,35
FQyvO,26,0,34
FQyvW,23,9,33
FQyv_,17,4,51
FQyvo,18,1,33
FQyvw,19,0,37
FQy}w,18,5,33
FQy~o,19,3,34
FQy~w,20,7,33
FQzTo,24,0,24
FQzUW,30,8,58
FQzUo,22,14,60
FQzVO,28,2,30
FQzVW,24,9,32
FQzV_,20,4,48
FQzVo,21,1,30
FQzVw,22,0,34
FQz^o,18,2,36
FQz^w,19,5,36
FQzlw,26,16,28
FQzmw,23,13,34
FQznW,48,12,18
FQzno,25,13,32
FQznw,28,17,30
FQzuo,17,0,35
FQzvO,29,5,31
FQzvg,21,0,35
FQzvo,19,1,36
FQzvw,20,1,39
FQz~w,21,6,37
FQ~vW,20,4,36
FQ~vo,20,0,25
FQ~vw,20,0,28
FQ~~w,21,3,27
FTm~o,50,16,18
FTm~w,55,15,20
FTnvg,26,13,36
FTnvo,27,17,31
FTnvw,28,21,31
FTn~w,35,19,31
FTznw,20,8,36
FTzvW,17,6,37
FTzvg,19,8,33
FTzvo,17,5,38
FTzvw,18,8,38
FTz~w,19,12,37
FT~~w,24,15,33
FUZuw,14,5,37
FUZvW,14,3,39
FUZv_,24,16,64
FUZvg,22,14,34
FUZvo,14,0,42
FUZvw,15,3,42
FUZ~o,15,0,30
FUZ~w,16,1,31
FUxuo,13,0,39
FUxvO,18,0,34
FUxv_,13,8,57
FUxvo,14,2,40
FUxvw,15,0,30
FUz]w,23,20,32
FUz^o,15,3,42
FUz^w,16,8,40
FUzro,14,0,28
FUzvW,15,6,39
FUzvo,15,2,28
FUzvw,16,2,30
FUz~w,17,3,31
FU~vW,16,2,30
FU~vo,17,2,29
FU~vw,17,2,32
FU~~w,18,5,31
FV~~w,20,6,31
F]y~w,19,0,32
F]zlw,23,7,34
F]znW,34,16,30
F]zno,18,10,36
F]znw,23,11,34
F]z~w,19,1,34
F]~vo,18,0,33
F]~vw,18,0,18
F]~~w,19,0,19
F^~~w,20,0,20
F~~~w,21,0,0
