I???CBo~_,105,31,88
I???CBo~g,76,14,36
I???CBo~o,52,9,49
I???CBo~w,47,12,18
I???CBp^_,56,8,53
I???CBp^g,63,15,52
I???CBpbo,27,5,78
I???CBpbw,37,21,74
I???CBpro,37,7,68
I???CBprw,47,17,64
I???CBpz_,48,7,33
I???CBpzg,55,12,32
I???CBpzo,48,8,43
I???CBpzw,58,13,39
I???CBp~_,50,9,11
I???CBp~g,52,13,12
I???CBp~o,51,10,16
I???CBp~w,53,14,17
I???CBwXo,73,6,61
I???CBwXw,61,18,65
I???CBw\o,84,8,61
I???CBw\w,71,17,62
I???CBw^_,104,8,112
I???CBw^g,98,15,49
I???CBw^o,82,11,72
I???CBw^w,75,18,63
I???CBwpo,55,5,66
I???CBwpw,50,18,65
I???CBwx_,122,6,40
I???CBwxg,79,14,40
I???CBwxo,73,7,48
I???CBwxw,63,15,48
I???CBw|_,117,8,75
I???CBw|g,106,13,25
I???CBw|o,84,9,27
I???CBw|w,68,13,29
I???CBw~_,132,22,86
I???CBw~g,99,16,39
I???CBw~o,80,11,29
I???CBw~w,64,15,12
I???CBxxo,53,9,64
I???CBxxw,62,19,59
I???CBx|o,65,10,35
I???CBx|w,73,16,31
I???CBx~_,66,11,7
I???CBx~g,68,16,7
I???CBx~o,68,12,11
I???CBx~w,69,17,12
I???CB{]o,88,10,67
I???CB{]w,80,20,68
I???CB{^o,91,13,78
I???CB{^w,87,21,74
I???CB{{o,76,9,45
I???CB{{w,72,17,43
I???CB{}_,90,10,90
I???CB{}g,134,14,17
I???CB{}o,90,11,19
I???CB{}w,81,16,20
I???CB{~_,90,19,119
I???CB{~g,124,17,41
I???CB{~o,92,13,21
I???CB{~w,80,18,7
I???CB|}o,80,12,25
I???CB|}w,85,18,23
I???CB|~o,82,14,9
I???CB|~w,83,19,10
I???CB}^o,92,15,88
I???CB}^w,93,25,90
I???CB}~O,86,13,13
I???CB}~W,88,19,13
I???CB}~_,82,16,84
I???CB}~g,102,20,88
I???CB}~o,92,15,21
I???CB}~w,92,20,7
I???CB~~o,94,16,9
I???CB~~w,95,21,10
I???E?oBw,0,0,0
I???E?oJo,0,0,0
I???E?oNo,60,4,80
I???E?obw,38,3,52
I???E?oj_,0,0,0
I???E?ojo,41,3,31
I???E?ojw,60,6,72
I???E?ono,65,5,63
I???E?orw,43,4,33
I???E?oz_,22,2,76
I???E?ozo,48,4,18
I???E?ozw,50,7,31
I???E?o~_,52,4,128
I???E?o~o,52,6,41
I???E?o~w,44,8,18
I???E?pBo,0,0,0
I???E?pBw,23,57,85
I???E?pJo,43,26,103
I???E?pNo,65,32,107
I???E?pb_,0,0,0
I???E?pbo,32,4,54
I???E?pbw,50,16,89
I???E?pj_,58,4,53
I???E?pjo,61,7,70
I???E?pjw,67,11,83
I???E?pno,63,8,65
I???E?pr_,28,2,30
I???E?pro,37,4,39
I???E?prw,47,12,53
I???E?pz_,43,5,29
I???E?pzo,45,8,35
I???E?pzw,51,10,38
I???E?p~_,42,6,15
I???E?p~o,45,8,17
I???E?p~w,46,10,21
I???E?wHo,0,0,0
I???E?wHw,38,27,82
I???E?wLo,62,4,98
I???E?wLw,63,19,118
I???E?wNo,78,9,123
I???E?wNw,78,24,136
I???E?w`g,0,0,0
I???E?w`w,35,4,66
I???E?wh_,0,0,0
I???E?whg,48,9,36
I???E?who,34,3,47
I???E?whw,62,13,87
I???E?wl_,74,10,36
I???E?wlg,75,9,41
I???E?wlo,82,7,65
I???E?wlw,77,12,79
I???E?wn_,66,12,90
I???E?wng,84,11,52
I???E?wno,77,9,76
I???E?wnw,75,14,81
I???E?wpg,32,2,54
I???E?wpw,41,4,50
I???E?wx_,38,2,56
I???E?wxg,65,8,53
I???E?wxo,46,4,30
I???E?wxw,61,10,41
I???E?w|_,74,6,88
I???E?w|g,84,9,42
I???E?w|o,73,8,27
I???E?w|w,61,11,28
I???E?w~_,96,8,96
I???E?w~g,74,11,58
I???E?w~o,61,10,39
I???E?w~w,52,13,19
I???E?xHw,50,60,135
I???E?xL_,48,4,108
I???E?xLg,56,23,121
I???E?xLo,56,27,157
I???E?xLw,71,47,162
I???E?xN_,63,9,132
I???E?xNg,75,27,136
I???E?xNo,75,38,159
I???E?xNw,90,56,160
I???E?x`w,53,29,93
I???E?xh_,60,6,69
I???E?xhg,65,15,82
I???E?xho,61,9,92
I???E?xhw,72,19,98
I???E?xl_,78,7,62
I???E?xlg,80,14,74
I???E?xlo,76,11,81
I???E?xlw,84,17,88
I???E?xn_,73,9,71
I???E?xng,75,15,80
I???E?xno,78,13,79
I???E?xnw,84,19,84
I???E?xp_,28,2,42
I???E?xpg,43,16,55
I???E?xpo,39,4,52
I???E?xpw,52,17,64
I???E?xx_,51,6,41
I???E?xxg,55,12,45
I???E?xxo,54,8,50
I???E?xxw,64,14,48
I???E?x|_,56,8,26
I???E?x|g,61,12,27
I???E?x|o,59,10,31
I???E?x|w,65,14,31
I???E?x~_,53,10,14
I???E?x~g,54,13,17
I???E?x~o,55,12,17
I???E?x~w,55,15,21
I???E?{Mo,63,6,153
I???E?{Mw,71,24,164
I???E?{No,80,12,180
I???E?{Nw,86,30,190
I???E?{go,26,3,58
I???E?{gw,61,17,96
I???E?{k_,66,4,42
I???E?{kg,74,13,48
I???E?{ko,64,7,90
I???E?{kw,69,17,98
I???E?{m_,90,9,45
I???E?{mg,95,14,52
I???E?{mo,80,9,82
I???E?{mw,81,18,91
I???E?{n_,84,8,100
I???E?{ng,100,16,73
I???E?{no,80,11,96
I???E?{nw,82,19,103
I???E?{ow,42,5,58
I???E?{w_,32,2,50
I???E?{wg,58,8,67
I???E?{wo,34,4,47
I???E?{ww,51,16,61
I???E?{{_,88,6,50
I???E?{{g,83,10,51
I???E?{{o,67,8,42
I???E?{{w,64,14,42
I???E?{}_,88,10,62
I???E?{}g,104,14,36
I???E?{}o,77,10,23
I???E?{}w,69,14,25
I???E?{~_,102,10,80
I???E?{~g,91,14,64
I???E?{~o,74,12,31
I???E?{~w,64,16,18
I???E?|Mo,70,28,198
I???E?|Mw,82,48,203
I???E?|N_,72,12,188
I???E?|Ng,82,30,194
I???E?|No,85,41,214
I???E?|Nw,96,59,219
I???E?|ko,72,13,99
I???E?|kw,83,24,100
I???E?|m_,86,9,76
I???E?|mg,90,18,82
I???E?|mo,83,13,94
I???E?|mw,92,23,94
I???E?|n_,85,11,91
I???E?|ng,85,20,99
I???E?|no,91,16,97
I???E?|nw,94,25,102
I???E?|wo,58,10,60
I???E?|ww,66,20,58
I???E?|{_,69,8,31
I???E?|{g,70,14,36
I???E?|{o,69,10,41
I???E?|{w,76,16,40
I???E?|}_,71,10,18
I???E?|}g,74,14,20
I???E?|}o,72,12,24
I???E?|}w,76,17,24
I???E?|~_,68,12,11
I???E?|~g,70,16,12
I???E?|~o,70,14,14
I???E?|~w,72,18,15
I???E?}No,85,20,235
I???E?}Nw,90,39,245
I???E?}mO,72,9,81
I???E?}mW,75,19,86
I???E?}n?,72,8,72
I???E?}nG,108,18,63
I???E?}nO,87,11,89
I???E?}nW,90,21,93
I???E?}n_,65,10,115
I???E?}ng,123,20,88
I???E?}no,94,14,113
I???E?}nw,96,24,118
I???E?}{O,57,10,50
I???E?}{W,65,15,50
I???E?}}?,55,8,47
I???E?}}G,101,13,29
I???E?}}O,65,13,32
I???E?}}W,70,17,33
I???E?}~?,58,10,64
I???E?}~G,127,15,27
I???E?}~O,79,16,9
I???E?}~W,81,17,14
I???E?}~_,61,12,81
I???E?}~g,114,16,65
I???E?}~o,84,21,15
I???E?}~w,78,21,13
I???E?~No,98,60,250
I???E?~Nw,104,79,259
I???E?~nO,88,15,101
I???E?~nW,94,25,102
I???E?~n_,94,13,114
I???E?~ng,96,23,119
I???E?~no,98,17,123
I???E?~nw,101,27,127
I???E?~}O,75,13,32
I???E?~}W,82,19,29
I???E?~~?,70,12,9
I???E?~~G,73,17,8
I???E?~~O,84,14,14
I???E?~~W,87,20,13
I???E?~~_,84,14,7
I???E?~~g,85,19,8
I???E?~~o,86,16,10
I???E?~~w,87,21,11
I???EA_Fo,0,0,0
I???EA_Fw,44,12,68
I???EA_No,47,8,75
I???EA_V_,0,0,0
I???EA_Vo,31,4,25
I???EA_Vw,46,8,48
I???EA_^_,42,2,136
I???EA_^o,55,5,59
I???EA_^w,48,8,48
I???EA_f_,0,0,0
I???EA_fo,37,3,44
I???EA_fw,45,5,75
I???EA_no,54,7,59
I???EA_v_,26,4,86
I???EA_vo,49,4,27
I???EA_vw,39,6,39
I???EA_~_,57,17,108
I???EA_~o,45,6,45
I???EA_~w,35,7,21
I???EA`Fo,34,4,52
I???EA`Fw,57,23,75
I???EA`No,49,13,76
I???EA`V_,13,2,33
I???EA`Vo,43,6,53
I???EA`Vw,49,13,57
I???EA`^_,39,4,48
I???EA`^o,47,7,50
I???EA`^w,52,10,55
I???EA`f_,31,1,40
I???EA`fo,47,5,68
I???EA`fw,60,9,81
I???EA`no,52,6,61
I???EA`v_,31,3,38
I???EA`vo,36,5,43
I???EA`vw,41,8,47
I???EA`~_,31,4,21
I???EA`~o,35,6,22
I???EA`~w,37,8,25
I???EAoBo,0,0,0
I???EAoBw,36,27,85
I???EAoJ_,0,0,0
I???EAoJg,42,12,42
I???EAoJo,67,8,80
I???EAoJw,64,18,92
I???EAoN_,46,6,92
I???EAoNg,62,12,56
I???EAoNo,69,10,96
I???EAoNw,70,18,96
I???EAoR_,0,0,0
I???EAoRg,47,10,68
I???EAoRo,28,4,34
I???EAoRw,49,14,57
I???EAoZ_,75,4,101
I???EAoZg,68,9,70
I???EAoZo,68,7,58
I???EAoZw,57,13,58
