E?Bw,[6],0,0,0
E?Bw,[5 6],0,0,0
E?Bw,[4 5 6],0,0,0
E?Bw,[3 4 5 6],0,0,0
E?Bw,[2 3 4 5 6],0,0,0
E?bo,[6],0,0,0
E?bo,[2 6],0,0,0
E?bo,[3 6],0,0,0
E?bo,[4 6],0,0,0
E?bo,[5 6],0,0,0
E?bo,[2 5 6],0,0,0
E?bo,[3 4 6],0,0,0
E?bo,[3 5 6],0,0,0
E?bo,[4 5 6],0,0,0
E?bo,[2 3 4 6],0,0,0
E?bo,[2 3 5 6],0,0,0
E?bo,[2 4 5 6],0,0,0
E?bo,[3 4 5 6],0,0,0
E?bw,[6],3,0,0
E?bw,[4 6],1,0,2
E?bw,[5 6],1,0,2
E?bw,[3 4 6],1,2,0
E?bw,[3 5 6],1,0,2
E?bw,[4 5 6],2,1,0
E?bw,[2 3 4 6],1,2,0
E?bw,[2 3 5 6],1,2,0
E?bw,[2 4 5 6],1,0,2
E?bw,[3 4 5 6],0,2,1
E?ow,[6],0,0,0
E?ow,[3 6],0,0,0
E?ow,[4 6],0,0,0
E?ow,[5 6],0,0,0
E?ow,[2 3 6],0,0,0
E?ow,[2 4 6],0,0,0
E?ow,[2 5 6],0,0,0
E?ow,[3 4 6],0,0,0
E?ow,[3 5 6],0,0,0
E?ow,[4 5 6],0,0,0
E?ow,[2 3 5 6],0,0,0
E?ow,[2 4 5 6],0,0,0
E?ow,[3 4 5 6],0,0,0
E?qo,[6],0,0,0
E?qo,[2 6],0,0,0
E?qo,[3 6],0,0,0
E?qo,[4 6],0,0,0
E?qo,[5 6],0,0,0
E?qo,[2 3 6],0,0,0
E?qo,[2 4 6],0,0,0
E?qo,[2 5 6],0,0,0
E?qo,[3 4 6],0,0,0
E?qo,[3 5 6],0,0,0
E?qo,[4 5 6],0,0,0
E?qo,[2 3 5 6],0,0,0
E?qo,[2 4 5 6],0,0,0
E?qo,[3 4 5 6],0,0,0
E?qw,[6],3,0,0
E?qw,[2 6],1,2,0
E?qw,[3 6],2,0,1
E?qw,[4 6],2,0,1
E?qw,[5 6],2,0,1
E?qw,[2 3 6],1,1,1
E?qw,[2 4 6],1,1,1
E?qw,[2 5 6],1,1,1
E?qw,[3 4 6],1,1,1
E?qw,[3 5 6],1,0,2
E?qw,[4 5 6],0,2,1
E?qw,[2 3 5 6],0,1,2
E?qw,[2 4 5 6],0,1,2
E?qw,[3 4 5 6],0,2,1
E?ro,[6],4,0,0
E?ro,[3 6],0,0,4
E?ro,[4 6],0,2,2
E?ro,[5 6],2,0,2
E?ro,[2 3 6],2,2,0
E?ro,[2 4 6],2,2,0
E?ro,[2 5 6],2,0,2
E?ro,[3 4 6],2,2,0
E?ro,[3 5 6],2,0,2
E?ro,[4 5 6],4,0,0
E?ro,[2 3 5 6],0,2,2
E?ro,[2 4 5 6],0,0,4
E?ro,[3 4 5 6],0,2,2
E?rw,[6],5,0,0
E?rw,[3 6],2,0,3
E?rw,[4 6],2,0,3
E?rw,[5 6],2,0,3
E?rw,[2 3 6],2,3,0
E?rw,[2 4 6],2,3,0
E?rw,[2 5 6],2,1,2
E?rw,[3 4 6],2,3,0
E?rw,[3 5 6],2,0,3
E?rw,[4 5 6],2,3,0
E?rw,[2 3 5 6],0,3,2
E?rw,[2 4 5 6],0,1,4
E?rw,[3 4 5 6],0,3,2
E?zO,[6],4,0,0
E?zO,[2 6],4,0,0
E?zO,[3 6],4,0,0
E?zO,[4 6],0,4,0
E?zO,[5 6],4,0,0
E?zO,[2 5 6],0,0,4
E?zO,[3 5 6],0,0,4
E?zO,[4 5 6],0,0,4
E?zO,[2 4 5 6],0,0,4
E?zO,[3 4 5 6],0,4,0
E?zW,[6],5,0,0
E?zW,[2 6],4,1,0
E?zW,[3 6],4,1,0
E?zW,[4 6],4,0,1
E?zW,[5 6],4,0,1
E?zW,[2 5 6],0,1,4
E?zW,[3 5 6],0,1,4
E?zW,[4 5 6],0,1,4
E?zW,[2 4 5 6],0,1,4
E?zW,[3 4 5 6],0,5,0
E?zo,[6],6,0,0
E?zo,[2 6],3,0,3
E?zo,[3 6],3,0,3
E?zo,[4 6],0,3,3
E?zo,[5 6],3,0,3
E?zo,[2 5 6],0,0,6
E?zo,[3 5 6],0,0,6
E?zo,[4 5 6],3,0,3
E?zo,[2 4 5 6],0,0,6
E?zo,[3 4 5 6],0,6,0
E?zw,[6],7,0,0
E?zw,[2 6],3,1,3
E?zw,[3 6],3,1,3
E?zw,[4 6],3,0,4
E?zw,[5 6],3,0,4
E?zw,[2 5 6],0,1,6
E?zw,[3 5 6],0,1,6
E?zw,[4 5 6],3,1,3
E?zw,[2 4 5 6],0,1,6
E?zw,[3 4 5 6],0,7,0
E?~o,[6],8,0,0
E?~o,[5 6],0,0,8
E?~o,[4 5 6],8,0,0
E?~o,[3 4 5 6],0,8,0
E?~w,[6],9,0,0
E?~w,[5 6],0,0,9
E?~w,[4 5 6],8,1,0
E?~w,[3 4 5 6],0,9,0
ECR_,[6],0,0,0
ECR_,[2 6],0,0,0
ECR_,[3 6],0,0,0
ECR_,[4 6],0,0,0
ECR_,[5 6],0,0,0
ECR_,[2 4 6],0,0,0
ECR_,[2 5 6],0,0,0
ECR_,[3 4 6],0,0,0
ECR_,[3 5 6],0,0,0
ECR_,[4 5 6],0,0,0
ECRo,[6],3,0,0
ECRo,[2 6],1,0,2
ECRo,[3 6],1,0,2
ECRo,[4 6],3,0,0
ECRo,[5 6],3,0,0
ECRo,[2 4 6],1,0,2
ECRo,[2 5 6],1,0,2
ECRo,[3 4 6],1,0,2
ECRo,[3 5 6],1,0,2
ECRo,[4 5 6],1,0,2
ECRw,[6],6,0,0
ECRw,[4 6],2,0,4
ECRw,[5 6],2,0,4
ECRw,[2 4 6],2,0,4
ECRw,[2 5 6],2,0,4
ECRw,[3 4 6],2,4,0
ECRw,[3 5 6],2,0,4
ECRw,[4 5 6],2,4,0
ECYW,[6],3,0,0
ECYW,[3 6],1,0,2
ECYW,[4 6],1,2,0
ECYW,[5 6],3,0,0
ECYW,[2 3 6],2,0,1
ECYW,[2 4 6],2,0,1
ECYW,[2 5 6],2,0,1
ECYW,[3 4 6],2,0,1
ECYW,[3 5 6],2,0,1
ECYW,[4 5 6],0,0,3
ECZ?,[6],0,0,0
ECZ?,[2 6],0,0,0
ECZ?,[3 6],0,0,0
ECZ?,[4 6],0,0,0
ECZ?,[5 6],0,0,0
ECZ?,[2 4 6],0,0,0
ECZ?,[2 5 6],0,0,0
ECZ?,[3 4 6],0,0,0
ECZ?,[3 5 6],0,0,0
ECZ?,[4 5 6],0,0,0
ECZG,[6],3,0,0
ECZG,[2 6],3,0,0
ECZG,[3 6],3,0,0
ECZG,[4 6],2,0,1
ECZG,[5 6],3,0,0
ECZG,[2 4 6],0,0,3
ECZG,[2 5 6],0,0,3
ECZG,[3 4 6],0,1,2
ECZG,[3 5 6],0,1,2
ECZG,[4 5 6],0,0,3
ECZO,[6],3,0,0
ECZO,[2 6],1,0,2
ECZO,[3 6],3,0,0
ECZO,[4 6],3,0,0
ECZO,[5 6],3,0,0
ECZO,[2 4 6],0,0,3
ECZO,[2 5 6],0,0,3
ECZO,[3 4 6],0,0,3
ECZO,[3 5 6],0,0,3
ECZO,[4 5 6],0,0,3
ECZW,[6],6,0,0
ECZW,[2 6],2,2,2
ECZW,[3 6],3,0,3
ECZW,[4 6],3,2,1
ECZW,[5 6],5,0,1
ECZW,[2 4 6],0,1,5
ECZW,[2 5 6],0,1,5
ECZW,[3 4 6],0,1,5
ECZW,[3 5 6],0,1,5
ECZW,[4 5 6],0,1,5
ECZ_,[6],4,0,0
ECZ_,[2 6],0,4,0
ECZ_,[3 6],2,2,0
ECZ_,[4 6],2,2,0
ECZ_,[5 6],4,0,0
ECZ_,[2 5 6],0,0,4
ECZ_,[3 4 6],0,0,4
ECZ_,[3 5 6],0,0,4
ECZ_,[4 5 6],0,0,4
ECZg,[6],5,0,0
ECZg,[2 6],3,0,2
ECZg,[3 6],2,1,2
ECZg,[4 6],4,1,0
ECZg,[5 6],5,0,0
ECZg,[2 5 6],0,0,5
ECZg,[3 4 6],0,1,4
ECZg,[3 5 6],0,0,5
ECZg,[4 5 6],0,0,5
ECZo,[6],7,0,0
ECZo,[3 6],1,2,4
ECZo,[4 6],3,0,4
ECZo,[5 6],5,0,2
ECZo,[3 4 6],0,4,3
ECZo,[3 5 6],0,0,7
ECZo,[4 5 6],0,2,5
ECZw,[6],8,0,0
ECZw,[3 6],3,0,5
ECZw,[4 6],3,0,5
ECZw,[5 6],3,0,5
ECZw,[3 4 6],0,5,3
ECZw,[3 5 6],0,1,7
ECZw,[4 5 6],0,5,3
ECfo,[6],5,0,0
ECfo,[3 6],1,0,4
ECfo,[4 6],1,2,2
ECfo,[5 6],3,0,2
ECfo,[2 3 6],3,2,0
ECfo,[2 4 6],3,2,0
ECfo,[2 5 6],3,2,0
ECfo,[3 4 6],3,2,0
ECfo,[3 5 6],3,0,2
ECfo,[4 5 6],0,2,3
ECfw,[6],6,0,0
ECfw,[3 6],3,0,3
ECfw,[4 6],3,0,3
ECfw,[5 6],3,0,3
ECfw,[2 3 6],3,3,0
ECfw,[2 4 6],3,3,0
ECfw,[2 5 6],3,3,0
ECfw,[3 4 6],3,3,0
ECfw,[3 5 6],3,0,3
ECfw,[4 5 6],0,3,3
ECpo,[6],5,0,0
ECpo,[2 6],0,0,5
ECpo,[3 6],0,1,4
ECpo,[4 6],3,0,2
ECpo,[5 6],5,0,0
ECpo,[2 4 6],0,0,5
ECpo,[2 5 6],0,0,5
ECpo,[3 4 6],0,2,3
ECpo,[3 5 6],0,0,5
ECpo,[4 5 6],0,0,5
ECqg,[6],3,0,0
ECqg,[2 6],3,0,0
ECqg,[3 6],3,0,0
ECqg,[4 6],3,0,0
ECqg,[5 6],3,0,0
ECqg,[2 4 6],0,0,3
ECqg,[2 5 6],0,0,3
ECqg,[3 4 6],0,0,3
ECqg,[3 5 6],0,0,3
ECqg,[4 5 6],0,0,3
ECr_,[6],4,0,0
ECr_,[2 6],1,3,0
ECr_,[3 6],1,2,1
ECr_,[4 6],1,2,1
ECr_,[5 6],3,0,1
ECr_,[2 4 6],0,1,3
ECr_,[2 5 6],0,1,3
ECr_,[3 4 6],0,1,3
ECr_,[3 5 6],0,0,4
ECr_,[4 5 6],0,2,2
ECrg,[6],5,0,0
ECrg,[2 6],3,1,1
ECrg,[3 6],3,0,2
ECrg,[4 6],4,0,1
ECrg,[5 6],4,0,1
ECrg,[2 4 6],0,1,4
ECrg,[2 5 6],0,1,4
ECrg,[3 4 6],0,2,3
ECrg,[3 5 6],0,1,4
ECrg,[4 5 6],0,1,4
ECro,[6],6,0,0
ECro,[2 6],1,1,4
ECro,[3 6],1,0,5
ECro,[4 6],2,1,3
ECro,[5 6],4,0,2
ECro,[2 4 6],0,1,5
ECro,[2 5 6],0,1,5
ECro,[3 4 6],0,4,2
ECro,[3 5 6],1,0,5
ECro,[4 5 6],0,2,4
ECrw,[6],7,0,0
ECrw,[2 6],3,2,2
ECrw,[3 6],3,0,4
ECrw,[4 6],3,0,4
ECrw,[5 6],3,0,4
ECrw,[2 4 6],0,2,5
ECrw,[2 5 6],0,2,5
ECrw,[3 4 6],0,6,1
ECrw,[3 5 6],2,0,5
ECrw,[4 5 6],0,4,3
ECuw,[6],6,0,0
ECuw,[2 6],5,1,0
ECuw,[3 6],5,1,0
ECuw,[4 6],5,0,1
ECuw,[5 6],5,0,1
ECuw,[2 4 6],1,1,4
ECuw,[2 5 6],1,1,4
ECuw,[3 4 6],1,1,4
ECuw,[3 5 6],1,1,4
ECuw,[4 5 6],0,1,5
ECvo,[6],7,0,0
ECvo,[2 6],4,2,1
ECvo,[3 6],4,0,3
ECvo,[4 6],2,0,5
ECvo,[5 6],4,0,3
ECvo,[2 4 6],1,2,4
ECvo,[2 5 6],1,2,4
ECvo,[3 4 6],1,3,3
ECvo,[3 5 6],1,0,6
ECvo,[4 5 6],0,3,4
ECvw,[6],8,0,0
ECvw,[2 6],4,3,1
ECvw,[3 6],4,1,3
ECvw,[4 6],4,0,4
ECvw,[5 6],4,0,4
ECvw,[2 4 6],1,3,4
ECvw,[2 5 6],1,3,4
ECvw,[3 4 6],1,4,3
ECvw,[3 5 6],1,1,6
ECvw,[4 5 6],0,4,4
ECxo,[6],7,0,0
ECxo,[3 6],0,0,7
ECxo,[4 6],0,0,7
ECxo,[5 6],7,0,0
ECxo,[3 4 6],1,2,4
ECxo,[3 5 6],0,1,6
ECxo,[4 5 6],0,0,7
ECxw,[6],8,0,0
ECxw,[3 6],0,1,7
ECxw,[4 6],0,4,4
ECxw,[5 6],5,0,3
ECxw,[3 4 6],1,3,4
ECxw,[3 5 6],0,2,6
ECxw,[4 5 6],0,3,5
ECzW,[6],7,0,0
ECzW,[2 6],2,2,3
ECzW,[3 6],2,1,4
ECzW,[4 6],3,2,2
ECzW,[5 6],5,0,2
ECzW,[2 4 6],1,2,4
ECzW,[2 5 6],0,2,5
ECzW,[3 4 6],1,2,4
ECzW,[3 5 6],1,1,5
ECzW,[4 5 6],0,2,5
ECzg,[6],7,0,0
ECzg,[2 6],1,2,4
ECzg,[3 6],1,0,6
ECzg,[4 6],5,0,2
ECzg,[5 6],4,1,2
ECzg,[2 5 6],0,2,5
ECzg,[3 4 6],0,3,4
ECzg,[3 5 6],0,0,7
ECzg,[4 5 6],0,2,5
ECzo,[6],8,0,0
ECzo,[3 6],0,0,8
ECzo,[4 6],1,0,7
ECzo,[5 6],4,0,4
ECzo,[3 4 6],1,5,2
ECzo,[3 5 6],1,0,7
ECzo,[4 5 6],0,4,4
ECzw,[6],9,0,0
ECzw,[3 6],0,1,8
ECzw,[4 6],1,2,6
ECzw,[5 6],3,0,6
ECzw,[3 4 6],1,6,2
ECzw,[3 5 6],1,1,7
ECzw,[4 5 6],0,6,3
EC~o,[6],9,0,0
EC~o,[4 6],1,0,8
EC~o,[5 6],1,0,8
EC~o,[3 4 6],1,8,0
EC~o,[3 5 6],1,0,8
EC~o,[4 5 6],0,8,1
EC~w,[6],10,0,0
EC~w,[4 6],1,1,8
EC~w,[5 6],1,0,9
EC~w,[3 4 6],1,9,0
EC~w,[3 5 6],1,1,8
EC~w,[4 5 6],0,9,1
EEhW,[6],6,0,0
EEhW,[2 6],2,1,3
EEhW,[3 6],3,0,3
EEhW,[4 6],3,0,3
EEhW,[5 6],5,0,1
EEhW,[2 4 6],1,1,4
EEhW,[2 5 6],0,1,5
EEhW,[3 4 6],1,1,4
EEhW,[3 5 6],1,0,5
EEhW,[4 5 6],0,1,5
EEh_,[6],6,0,0
EEh_,[3 6],0,6,0
EEh_,[4 6],6,0,0
EEh_,[5 6],6,0,0
EEh_,[3 5 6],0,0,6
EEh_,[4 5 6],0,0,6
EEho,[6],7,0,0
EEho,[3 6],2,0,5
EEho,[4 6],4,0,3
EEho,[5 6],6,1,0
EEho,[3 5 6],0,0,7
EEho,[4 5 6],0,0,7
EEhw,[6],8,0,0
EEhw,[3 6],0,2,6
EEhw,[4 6],2,0,6
EEhw,[5 6],6,0,2
EEhw,[3 5 6],0,2,6
EEhw,[4 5 6],0,2,6
EEiW,[6],5,0,0
EEiW,[2 6],5,0,0
EEiW,[3 6],5,0,0
EEiW,[4 6],1,0,4
EEiW,[5 6],5,0,0
EEiW,[2 4 6],1,0,4
EEiW,[2 5 6],1,0,4
EEiW,[3 4 6],1,0,4
EEiW,[3 5 6],1,0,4
EEiW,[4 5 6],0,0,5
EEio,[6],6,0,0
EEio,[2 6],1,2,3
EEio,[3 6],1,3,2
EEio,[4 6],2,0,4
EEio,[5 6],6,0,0
EEio,[2 5 6],0,2,4
EEio,[3 5 6],0,0,6
EEio,[4 5 6],0,0,6
EEjW,[6],7,0,0
EEjW,[2 6],3,2,2
EEjW,[3 6],3,2,2
EEjW,[4 6],2,2,3
EEjW,[5 6],6,0,1
EEjW,[2 5 6],0,2,5
EEjW,[3 5 6],0,1,6
EEjW,[4 5 6],0,1,6
EEj_,[6],7,0,0
EEj_,[3 6],0,2,5
EEj_,[4 6],2,0,5
EEj_,[5 6],6,0,1
EEj_,[3 5 6],0,0,7
EEj_,[4 5 6],0,1,6
EEjo,[6],8,0,0
EEjo,[3 6],1,1,6
EEjo,[4 6],2,1,5
